Latitude,Longitude
51.5163188,-0.1331227
51.5161257,-0.1326484
51.5163881,-0.1325746
51.5164648,-0.1326964
51.5162013,-0.1324903
51.5164089,-0.1323015
51.5161677,-0.1321557
51.5161791,-0.1320476
51.5164362,-0.1319875
51.5162058,-0.1317129
51.516453,-0.1317921
51.5162165,-0.1314983
51.5164636,-0.1315562
51.5162841,-0.1310247
51.5164974,-0.1308351
51.5162325,-0.131258
51.5044522,-0.0872589
51.5138236,-0.1325222
51.5145742,-0.1330835
51.5132059,-0.1276264
51.5167688,-0.1288234
51.516674,-0.129274
51.5168697,-0.1318047
51.5166901,-0.1322384
51.490329,-0.0936909
51.5038263,-0.0884266
51.4850953,-0.1047126
51.4867669,-0.1028751
51.4869555,-0.1018648
51.4889386,-0.0984374
51.5123158,-0.1284075
51.5125564,-0.1285576
51.5128867,-0.1287264
51.5129066,-0.1288831
51.5128622,-0.1291025
51.5130031,-0.1291018
51.513179,-0.128808
51.5140094,-0.1292936
51.5143814,-0.1294828
51.5154914,-0.1292052
51.5033871,-0.1137877
51.5024485,-0.1108039
51.4975768,-0.1258348
51.4906772,-0.1266205
51.4912621,-0.1261008
51.4903952,-0.1267883
51.4897358,-0.1275341
51.4861803,-0.1263917
51.4901596,-0.1266552
51.4905888,-0.1263085
51.4909201,-0.1259657
51.499312,-0.113844
51.4976586,-0.1337726
51.4935173,-0.1373002
51.4921457,-0.1361705
51.4947085,-0.1413455
51.5151695,-0.1302839
51.51426,-0.1065248
51.5046306,-0.0843494
51.5046787,-0.0841177
51.5161885,-0.1234335
51.5004489,-0.0854712
51.5046288,-0.0837009
51.505282,-0.0850079
51.5053607,-0.0852426
51.4880567,-0.1381746
51.4880952,-0.139238
51.4879456,-0.1402336
51.507464,-0.1451188
51.514948,-0.1305547
51.4937704,-0.1419777
51.4876214,-0.141071
51.4897617,-0.1352903
51.4880708,-0.1411013
51.4875175,-0.1420561
51.4875388,-0.1422496
51.4888438,-0.1398378
51.4912273,-0.1372972
51.511912,-0.1234378
51.5141971,-0.0808213
51.4867883,-0.1451291
51.4976384,-0.1421541
51.4968228,-0.1417364
51.4966967,-0.14144
51.4964445,-0.1425935
51.5127708,-0.1092461
51.4967839,-0.1448552
51.491728,-0.1459764
51.4906591,-0.1448259
51.4906678,-0.1448525
51.490119,-0.1436245
51.4906084,-0.1446878
51.489929,-0.1374844
51.5142354,-0.1444639
51.4952162,-0.0842289
51.5150295,-0.1185194
51.513638,-0.1202415
51.512894,-0.1209174
51.5109694,-0.122454
51.4995107,-0.1296499
51.500809,-0.1315786
51.4995745,-0.1326273
51.5103873,-0.1366452
51.5106233,-0.1368018
51.5110851,-0.138781
51.503624,-0.082832
51.5163033,-0.098606
51.5161597,-0.1121489
51.5154788,-0.1244458
51.5140187,-0.1260526
51.5154102,-0.1266392
51.5146691,-0.1199612
51.4942478,-0.0925989
51.4942816,-0.0919754
51.4942989,-0.0912889
51.5041675,-0.1063447
51.5048995,-0.1154918
51.5124342,-0.0984519
51.5116579,-0.0982012
51.5134134,-0.0970892
51.5133651,-0.0968015
51.5133464,-0.0965522
51.5151711,-0.0986229
51.5170037,-0.1029922
51.5108632,-0.1107597
51.5094937,-0.1187204
51.49429,-0.0918224
51.4942955,-0.0917047
51.4943048,-0.0913699
51.514496,-0.0956528
51.4871036,-0.0953529
51.494751,-0.0987347
51.4919737,-0.0983649
51.494232,-0.0907539
51.4944832,-0.0905651
51.5026285,-0.1079845
51.4986215,-0.1300056
51.496952,-0.1292594
51.4955293,-0.1282126
51.4904415,-0.1281738
51.5082327,-0.1401262
51.4891759,-0.1144675
51.4968567,-0.1411202
51.5049868,-0.0862589
51.5144288,-0.1250896
51.513721,-0.1234159
51.51706,-0.1305018
51.5157641,-0.1327072
51.51503,-0.1312928
51.51482,-0.1317656
51.51428,-0.1313688
51.51406,-0.131096
51.514233,-0.1311932
51.5138603,-0.1297497
51.513966,-0.1293308
51.514023,-0.129653
51.514103,-0.1296856
51.51413,-0.1297182
51.5156771,-0.1285955
51.516617,-0.1281359
51.5133167,-0.1433052
51.5138402,-0.14158
51.514385,-0.1427731
51.5084599,-0.1392564
51.5084545,-0.1391363
51.5085347,-0.1388616
51.509117,-0.1366472
51.5091864,-0.1364069
51.510196,-0.1388702
51.5101319,-0.1388273
51.5101426,-0.1398487
51.5097905,-0.1416369
51.5100411,-0.1397457
51.5100091,-0.1396856
51.509977,-0.1396427
51.5086133,-0.141249
51.5088186,-0.1412206
51.5100571,-0.137866
51.5105434,-0.1376258
51.5105581,-0.1370805
51.5103989,-0.1368734
51.51354,-0.1432487
51.5140859,-0.1444553
51.5146414,-0.1424126
51.5146147,-0.1426014
51.5145827,-0.1427817
51.514417,-0.1425842
51.5142408,-0.1431593
51.5140271,-0.1430906
51.5138402,-0.1430906
51.5137867,-0.1429104
51.5125636,-0.1411222
51.5118424,-0.1425499
51.5139149,-0.1422409
51.5139149,-0.1462749
51.5135731,-0.1443008
51.5148337,-0.1439833
51.5147001,-0.1443008
51.5145826,-0.1442322
51.5144598,-0.1434339
51.514385,-0.143803
51.5135624,-0.1439575
51.5122989,-0.1446942
51.5123338,-0.143803
51.5126223,-0.1455711
51.513274,-0.1415544
51.5134716,-0.1417518
51.5135731,-0.1415886
51.513805,-0.1417757
51.5137817,-0.1418994
51.5136158,-0.1426872
51.5135784,-0.142876
51.5134182,-0.1429447
51.5133915,-0.1431679
51.5132205,-0.1437258
51.5121245,-0.1452484
51.5114667,-0.1193
51.5117951,-0.1196214
51.5118058,-0.1215698
51.5114911,-0.1233139
51.512623,-0.1213724
51.5126863,-0.1210031
51.5131946,-0.1218101
51.5132907,-0.1216728
51.5132266,-0.1217414
51.5135471,-0.1225482
51.5136335,-0.1223657
51.5136414,-0.1223577
51.513664,-0.1223396
51.513691,-0.1223128
51.5137169,-0.1222894
51.5139905,-0.126917
51.5135845,-0.1269943
51.5129233,-0.1277671
51.5126353,-0.1277697
51.5126658,-0.12702
51.5119002,-0.1266042
51.5112075,-0.1249343
51.510246,-0.1264965
51.510278,-0.1261274
51.5101124,-0.1281787
51.5133762,-0.1293804
51.5104436,-0.1425983
51.5088337,-0.1240559
51.506796,-0.12525
51.5095114,-0.1328829
51.5117188,-0.1396041
51.5112361,-0.1432738
51.5121034,-0.1418443
51.5085058,-0.145113
51.5076489,-0.1449402
51.5069556,-0.1433628
51.5072515,-0.1435722
51.5071202,-0.1436015
51.5090309,-0.1445799
51.5089653,-0.1442167
51.5093263,-0.1433379
51.5089908,-0.1429688
51.5081448,-0.1418557
51.5080719,-0.1418029
51.5075104,-0.1414456
51.5078203,-0.1407425
51.5083679,-0.1414486
51.5088522,-0.1418322
51.5092679,-0.1420431
51.5110618,-0.1414893
51.5113317,-0.1417854
51.5098253,-0.1441511
51.5107702,-0.1444276
51.5107589,-0.1440115
51.4977569,-0.135521
51.5080455,-0.1063789
51.5131764,-0.1043325
51.5140031,-0.1041613
51.5138244,-0.111797
51.5138941,-0.1118364
51.512948,-0.1135429
51.5129272,-0.1137428
51.5123457,-0.1171214
51.5135306,-0.1178825
51.5138913,-0.1183581
51.5140514,-0.118367
51.5140883,-0.1183907
51.5110032,-0.1390903
51.5104048,-0.1387427
51.5103941,-0.1390173
51.5103193,-0.1392148
51.5098706,-0.1412489
51.5114298,-0.1426963
51.5111099,-0.1399271
51.5111847,-0.1396267
51.5106137,-0.1421319
51.5160943,-0.119616
51.5165266,-0.1198517
51.5169101,-0.1231431
51.516623,-0.123983
51.515782,-0.1258788
51.5156006,-0.1284848
51.5156098,-0.1284315
51.5169481,-0.1335733
51.5163629,-0.133035
51.5124813,-0.1460656
51.5131528,-0.1150236
51.5112388,-0.1371747
51.511992,-0.1381834
51.5114833,-0.1376448
51.5114951,-0.136707
51.5115701,-0.1365233
51.5118067,-0.1367514
51.5119802,-0.1372773
51.5111757,-0.1363142
51.5125323,-0.1373787
51.5115295,-0.1353777
51.5125621,-0.1356465
51.512705,-0.1364036
51.5072912,-0.1058239
51.5124678,-0.1187857
51.5130468,-0.1176821
51.5132418,-0.1165685
51.5131464,-0.1149715
51.5143511,-0.0838296
51.5003832,-0.0818412
51.5126013,-0.0814514
51.5119412,-0.0825832
51.5120133,-0.0824135
51.5119916,-0.0821694
51.5118127,-0.0820271
51.5117851,-0.0820271
51.5116436,-0.0822566
51.5126957,-0.0809685
51.510035,-0.0901008
51.500691,-0.0889173
51.5161737,-0.0839837
51.5162902,-0.0840389
51.516236,-0.0839612
51.5135867,-0.1230303
51.511361,-0.12728
51.5115674,-0.127321
51.5113057,-0.1321587
51.4943815,-0.0907807
51.5136349,-0.101093
51.5136135,-0.1009187
51.5145526,-0.0987287
51.5035808,-0.1135399
51.5066359,-0.0905064
51.4897845,-0.0967372
51.4898615,-0.0964618
51.4898138,-0.0967017
51.4892056,-0.0964723
51.488758,-0.0958318
51.4883477,-0.0956198
51.4884238,-0.0956624
51.4881096,-0.095477
51.4875238,-0.0952298
51.4867245,-0.0950299
51.4869799,-0.0949055
51.4863534,-0.0948737
51.4858868,-0.093984
51.4862388,-0.0946478
51.4862779,-0.0944375
51.4858637,-0.0941037
51.4857805,-0.0940069
51.4858215,-0.094297
51.4854763,-0.0938134
51.5072145,-0.105725
51.506414,-0.1024419
51.5060659,-0.1016169
51.505893,-0.1005251
51.5058157,-0.0998227
51.5141779,-0.1000039
51.5141138,-0.1002013
51.4991162,-0.0966571
51.4991358,-0.0965982
51.4991612,-0.0965593
51.5047793,-0.0843013
51.5047001,-0.084459
51.5046413,-0.0846993
51.5044883,-0.0840874
51.5044786,-0.0845566
51.512771,-0.1302468
51.5146433,-0.1321284
51.5145848,-0.1320613
51.51337,-0.1292895
51.513204,-0.1323026
51.5140619,-0.1326231
51.5143791,-0.1329218
51.5156775,-0.1324134
51.5150632,-0.141263
51.5134272,-0.1408549
51.5136676,-0.1394706
51.511212,-0.1378308
51.5137808,-0.1354043
51.5136431,-0.135737
51.513594,-0.135985
51.5118928,-0.1293673
51.5170887,-0.1382731
51.4864408,-0.1195017
51.507551,-0.109921
51.5138857,-0.1045681
51.494766,-0.098953
51.506891,-0.140553
51.4988391,-0.130962
51.4988136,-0.1310317
51.4976998,-0.1342309
51.4954848,-0.135509
51.4945705,-0.1365273
51.5055633,-0.138166
51.4924312,-0.1377957
51.485676,-0.123617
51.4860508,-0.1223291
51.4913245,-0.1181569
51.4941435,-0.1147731
51.4946488,-0.1138858
51.4973563,-0.111923
51.4994023,-0.1138002
51.5002053,-0.1136698
51.4970269,-0.1463463
51.4906364,-0.0964274
51.4891988,-0.0967107
51.4903313,-0.0967355
51.5036868,-0.1048803
51.5048036,-0.0859584
51.5046486,-0.0852975
51.5052416,-0.0859841
51.5051936,-0.085864
51.5048081,-0.0920473
51.4850826,-0.0938377
51.5045334,-0.0850349
51.5171089,-0.1260464
51.5085962,-0.1392662
51.497798,-0.1362062
51.5039709,-0.1316483
51.5149324,-0.0977564
51.5083128,-0.1025423
51.5041995,-0.0935508
51.5048141,-0.0911485
51.5048353,-0.0909682
51.5070136,-0.092562
51.506748,-0.0906
51.5050311,-0.0929206
51.5047445,-0.0925981
51.5022251,-0.092601
51.5009577,-0.0938676
51.500735,-0.0979538
51.5008117,-0.0981308
51.5007848,-0.0989164
51.5007339,-0.099016
51.5038303,-0.0952752
51.5138145,-0.1195535
51.5082639,-0.1020719
51.515083,-0.122561
51.5150509,-0.1226127
51.5153397,-0.1224929
51.5155769,-0.1225998
51.5156388,-0.1232485
51.5157142,-0.12043
51.505003,-0.0836263
51.494009,-0.091878
51.4873206,-0.1251413
51.4875312,-0.1249214
51.4922973,-0.1217716
51.4922067,-0.1218037
51.4922534,-0.1217876
51.4960846,-0.120596
51.5049229,-0.1160324
51.4942505,-0.0931439
51.494703,-0.098369
51.4996819,-0.0955328
51.506019,-0.0878498
51.5060831,-0.0877411
51.496516,-0.088581
51.4951135,-0.0863576
51.4935308,-0.09926
51.4947011,-0.0984618
51.4955682,-0.0996143
51.49883,-0.0930711
51.4945266,-0.1004072
51.4956078,-0.0997229
51.512132,-0.1199911
51.5057003,-0.1381857
51.5063848,-0.1390036
51.5071838,-0.1396876
51.5061502,-0.144397
51.505483,-0.1457646
51.496333,-0.093631
51.4968477,-0.0943469
51.4967687,-0.0942319
51.4981232,-0.0908478
51.490282,-0.092363
51.5011196,-0.1246162
51.5011784,-0.1181531
51.5020386,-0.1178012
51.5022577,-0.1177239
51.5021615,-0.1177754
51.4947177,-0.0985819
51.494852,-0.098011
51.494609,-0.098312
51.4973961,-0.1035181
51.4998813,-0.10693
51.5017722,-0.1092101
51.5040231,-0.111927
51.5043217,-0.1141792
51.5135,-0.1178402
51.5065753,-0.1392875
51.489751,-0.096514
51.51706,-0.1425799
51.5167644,-0.1407557
51.5105808,-0.1205828
51.5057514,-0.0995701
51.5059196,-0.0992147
51.5057059,-0.0992629
51.5062602,-0.0994777
51.49484,-0.088072
51.49882,-0.096363
51.5108098,-0.1318237
51.5111838,-0.1316434
51.5107404,-0.130974
51.5101368,-0.1297208
51.5114402,-0.1304847
51.507257,-0.1285023
51.5072457,-0.12841
51.507307,-0.12839
51.507322,-0.126622
51.4933629,-0.1422955
51.5011229,-0.1381281
51.512768,-0.0841268
51.5132469,-0.0946381
51.5169733,-0.1047162
51.4972414,-0.0942931
51.4853958,-0.1342702
51.4848268,-0.1378552
51.4853025,-0.1363188
51.509538,-0.1238923
51.5035341,-0.0815327
51.516201,-0.108017
51.514375,-0.109642
51.512866,-0.113392
51.5131629,-0.1304553
51.5129363,-0.1319643
51.5151393,-0.130809
51.5151073,-0.1306545
51.4949624,-0.0970625
51.5167678,-0.1281612
51.516805,-0.126909
51.5001175,-0.1141674
51.5069013,-0.1221279
51.5066983,-0.1227202
51.5072379,-0.126943
51.5089474,-0.1295695
51.5093861,-0.1298025
51.5088138,-0.1305394
51.5100638,-0.1303162
51.5069815,-0.1253809
51.4980529,-0.0907216
51.4953629,-0.0862451
51.4944705,-0.0844083
51.511713,-0.1217072
51.5117985,-0.1230517
51.5121136,-0.1223938
51.5117228,-0.1285608
51.5123586,-0.1332174
51.4999411,-0.1064635
51.5028008,-0.1113183
51.5027405,-0.1112536
51.4983308,-0.1048293
51.5068924,-0.0912899
51.499994,-0.104539
51.503423,-0.104474
51.5110299,-0.1190482
51.51227,-0.121606
51.51219,-0.12182
51.511946,-0.123355
51.511569,-0.122974
51.5113667,-0.1233137
51.515143,-0.130148
51.4899771,-0.1462735
51.507335,-0.122896
51.507051,-0.122338
51.508056,-0.124333
51.508257,-0.124649
51.4888341,-0.0912343
51.4892444,-0.0904258
51.5026134,-0.1168689
51.5026748,-0.1171122
51.5013379,-0.1194501
51.5094769,-0.1305782
51.515944,-0.0841022
51.5166493,-0.083303
51.5057562,-0.1157244
51.5067871,-0.112135
51.5081528,-0.1268627
51.5103662,-0.1300961
51.5079093,-0.1251537
51.507876,-0.125089
51.508103,-0.124392
51.5081029,-0.1244563
51.5081363,-0.1244617
51.5081029,-0.1245797
51.5082165,-0.1247138
51.5082198,-0.1246012
51.508153,-0.1248587
51.507973,-0.125288
51.5081564,-0.1244992
51.494683,-0.1355804
51.507562,-0.130895
51.5163241,-0.143367
51.4995143,-0.114193
51.5073168,-0.1288065
51.507023,-0.105956
51.5148675,-0.140807
51.514691,-0.1409747
51.5137136,-0.1256427
51.5151074,-0.1413059
51.516494,-0.142813
51.5165832,-0.1422465
51.5059668,-0.1012197
51.506317,-0.1021667
51.5041555,-0.105828
51.5040487,-0.1053398
51.5035011,-0.1054042
51.5032774,-0.1063359
51.5028675,-0.1075609
51.50248,-0.1087794
51.5023995,-0.1090438
51.502344,-0.1092033
51.5022461,-0.1093045
51.502373,-0.109712
51.5020715,-0.110278
51.5019685,-0.1106442
51.5014416,-0.1109101
51.5017315,-0.1110288
51.5013214,-0.1119396
51.5010525,-0.1119501
51.500804,-0.11298
51.4994788,-0.1141205
51.4987785,-0.1126685
51.4988466,-0.1127383
51.4981906,-0.1125025
51.4972909,-0.1121531
51.497157,-0.11209
51.497037,-0.111907
51.496276,-0.111521
51.4959409,-0.1116849
51.496263,-0.111816
51.495902,-0.113388
51.498049,-0.113144
51.498961,-0.112932
51.49938,-0.114001
51.5012906,-0.1158882
51.501583,-0.117893
51.501358,-0.118106
51.50231,-0.117716
51.502499,-0.11761
51.502732,-0.117384
51.5010382,-0.1186688
51.49892,-0.112485
51.4948102,-0.0887005
51.4950191,-0.0881809
51.5072231,-0.128274
51.50694,-0.127218
51.5067686,-0.1272774
51.506303,-0.1269166
51.507422,-0.126833
51.5008264,-0.1132835
51.5075104,-0.1218098
51.4949568,-0.0883294
51.4948912,-0.0884898
51.516947,-0.1269861
51.5020571,-0.1095279
51.504269,-0.114695
51.503982,-0.114963
51.503491,-0.115242
51.502853,-0.115854
51.498073,-0.143679
51.510076,-0.086329
51.509972,-0.086013
51.509397,-0.084036
51.5046434,-0.0944601
51.5050152,-0.0953563
51.5053968,-0.0952802
51.4937801,-0.08461
51.510472,-0.0870841
51.5109461,-0.0866818
51.511395,-0.136905
51.5063514,-0.0950883
51.509375,-0.134751
51.5163914,-0.1421198
51.5155313,-0.1423725
51.5099323,-0.1332937
51.509704,-0.133266
51.509497,-0.133129
51.5093344,-0.1327678
51.5091438,-0.1339994
51.5092717,-0.1327033
51.5090311,-0.1324766
51.509168,-0.13223
51.509327,-0.132425
51.5093951,-0.1324927
51.5088842,-0.1323478
51.5084251,-0.1320349
51.50839,-0.131849
51.5081895,-0.1312628
51.5091805,-0.1256628
51.5097227,-0.1257228
51.5095002,-0.1264646
51.5125331,-0.11461
51.5125085,-0.1147328
51.5089214,-0.1259481
51.496792,-0.100188
51.500118,-0.104834
51.5005383,-0.1076987
51.50496,-0.1063647
51.504847,-0.107881
51.5038901,-0.1117631
51.5039523,-0.11184
51.505134,-0.113181
51.5052729,-0.1126725
51.505388,-0.112376
51.5072375,-0.1061088
51.5061851,-0.1004164
51.5051529,-0.0978083
51.505554,-0.097204
51.507782,-0.094529
51.505209,-0.089822
51.5053997,-0.0909664
51.5135085,-0.1402533
51.494763,-0.09925
51.5138818,-0.1228683
51.5112207,-0.1198525
51.5109963,-0.1203719
51.5114769,-0.1269517
51.5098617,-0.1232101
51.5098024,-0.1233473
51.4934524,-0.1044344
51.4951853,-0.1107507
51.4931613,-0.1107292
51.511515,-0.11924
51.511818,-0.128528
51.494193,-0.099664
51.5012942,-0.1116071
51.488121,-0.106074
51.495674,-0.101186
51.497507,-0.103509
51.498178,-0.10433
51.4980823,-0.1043329
51.4980006,-0.1042184
51.4984691,-0.1110191
51.5115704,-0.1269194
51.512966,-0.127293
51.5126884,-0.1270433
51.513513,-0.127203
51.513641,-0.1271954
51.513912,-0.127144
51.514205,-0.126673
51.51459,-0.126555
51.514961,-0.126725
51.51513,-0.126636
51.514755,-0.126982
51.515332,-0.126555
51.5154713,-0.1279597
51.5133903,-0.128708
51.5127801,-0.1279812
51.512812,-0.12841
51.512798,-0.128558
51.5126945,-0.1290304
51.5114871,-0.1276571
51.51174,-0.127564
51.5114852,-0.126619
51.511557,-0.126143
51.511461,-0.125812
51.511419,-0.125664
51.511488,-0.12601
51.5112672,-0.1254188
51.5112919,-0.1248411
51.5107624,-0.1210538
51.510703,-0.120308
51.4997039,-0.1069541
51.506235,-0.1463091
51.4894265,-0.093757
51.488455,-0.093289
51.487872,-0.094495
51.4881438,-0.0941217
51.5139081,-0.1028624
51.5072867,-0.1062799
51.511823,-0.102074
51.5124652,-0.1039466
51.5125738,-0.1039546
51.511841,-0.102086
51.5090362,-0.1331497
51.4947037,-0.1004023
51.4892275,-0.0960997
51.5147927,-0.1377517
51.513265,-0.140323
51.5128824,-0.1395141
51.512851,-0.1394128
51.5126149,-0.139201
51.5166104,-0.0828888
51.512587,-0.121018
51.512318,-0.098652
51.5121572,-0.1296214
51.4963284,-0.1422686
51.49535,-0.14404
51.4934342,-0.1412552
51.495202,-0.144116
51.495049,-0.144201
51.495197,-0.144278
51.494785,-0.144549
51.4920935,-0.1405788
51.4921519,-0.1403605
51.4921244,-0.1404722
51.4924587,-0.1393933
51.503116,-0.111883
51.5031248,-0.111744
51.503236,-0.11183
51.511254,-0.089658
51.506473,-0.146344
51.50641,-0.146301
51.506691,-0.143035
51.505906,-0.144537
51.505953,-0.1444621
51.5062922,-0.1440178
51.5063523,-0.1438676
51.50662,-0.143255
51.5163222,-0.0823157
51.505093,-0.084512
51.507615,-0.1017216
51.507768,-0.1401447
51.507626,-0.141379
51.507177,-0.142035
51.5078281,-0.1408206
51.507975,-0.1395653
51.5080618,-0.1393186
51.5088261,-0.1378709
51.5089,-0.137611
51.5088965,-0.1374625
51.5089766,-0.1372264
51.5089766,-0.1364325
51.509285,-0.137625
51.509517,-0.137838
51.509732,-0.137991
51.509844,-0.137931
51.510929,-0.139767
51.510987,-0.139561
51.5159601,-0.1424199
51.5157047,-0.1427645
51.5159135,-0.1427301
51.5072244,-0.1157002
51.515927,-0.144464
51.515968,-0.144178
51.5156364,-0.1443448
51.5160174,-0.1446908
51.515132,-0.144285
51.5151953,-0.1442789
51.5150639,-0.1409769
51.5057009,-0.1173971
51.4923649,-0.0935589
51.495514,-0.103171
51.5121768,-0.1302045
51.512097,-0.129846
51.512056,-0.129997
51.512003,-0.13012
51.511716,-0.131241
51.51197,-0.131424
51.511859,-0.131354
51.511783,-0.131311
51.511649,-0.131123
51.511619,-0.131257
51.511589,-0.131713
51.511332,-0.132035
51.5115259,-0.1319403
51.5114833,-0.132068
51.511542,-0.132464
51.511496,-0.132437
51.511432,-0.132373
51.511849,-0.132416
51.511652,-0.132834
51.511479,-0.133253
51.515755,-0.131914
51.501167,-0.12507
51.4894563,-0.1148192
51.499712,-0.0815705
51.5045039,-0.0829866
51.5170044,-0.1458434
51.488632,-0.095747
51.48865,-0.096066
51.5002041,-0.1321145
51.504794,-0.095399
51.500314,-0.0815401
51.4978985,-0.0815936
51.4981251,-0.0814314
51.5084741,-0.1461879
51.505967,-0.087685
51.5129862,-0.1315168
51.5130337,-0.1313963
51.5128785,-0.1318095
51.513184,-0.13095
51.513916,-0.131561
51.5138135,-0.1314824
51.5137501,-0.1314395
51.5136366,-0.131359
51.5135765,-0.1313161
51.5134563,-0.1312464
51.513842,-0.131803
51.51482,-0.131522
51.5126285,-0.1317482
51.512756,-0.131738
51.512655,-0.131944
51.512175,-0.131625
51.512387,-0.131539
51.5125165,-0.1317833
51.512558,-0.130707
51.512373,-0.130658
51.5128153,-0.1301199
51.513019,-0.129279
51.512936,-0.129418
51.512826,-0.129622
51.512973,-0.130282
51.5128554,-0.1301628
51.51333,-0.130309
51.5126275,-0.1328738
51.512915,-0.130928
51.512965,-0.130805
51.512985,-0.130703
51.512804,-0.130767
51.512834,-0.131132
51.513065,-0.131062
51.512968,-0.131009
51.512858,-0.131073
51.50982,-0.13018
51.5095693,-0.1298088
51.50986,-0.129923
51.509557,-0.13011
51.509333,-0.130041
51.508902,-0.130126
51.508181,-0.13011
51.508231,-0.129697
51.5133615,-0.1377718
51.5041401,-0.0820074
51.5040845,-0.0818712
51.4994015,-0.0812575
51.5128973,-0.1380366
51.5133258,-0.1363794
51.5171828,-0.0970164
51.508803,-0.144321
51.5041212,-0.1011133
51.5135406,-0.0829611
51.5135614,-0.0808059
51.5048046,-0.0827351
51.4977729,-0.0814902
51.5034217,-0.1152919
51.48997,-0.096525
51.4928145,-0.1000797
51.4927651,-0.10028
51.510878,-0.136711
51.492356,-0.098878
51.4940191,-0.1000924
51.4945802,-0.0996418
51.5132332,-0.1251205
51.5083202,-0.1461506
51.5093025,-0.1445214
51.5092543,-0.1445192
51.5093259,-0.1444289
51.5096242,-0.1450313
51.510638,-0.1453853
51.4929272,-0.0915921
51.5045251,-0.0839733
51.500624,-0.116915
51.5161646,-0.1425125
51.5160453,-0.1424573
51.5083911,-0.1321483
51.508409,-0.1320952
51.5084846,-0.1319633
51.5037073,-0.1122236
51.5030395,-0.1137042
51.514831,-0.1221446
51.5155449,-0.1207765
51.504196,-0.083149
51.5064613,-0.1270146
51.5135167,-0.0938786
51.5134004,-0.094059
51.5138693,-0.0935309
51.5144535,-0.0938096
51.5138286,-0.093132
51.5137972,-0.0932025
51.5039593,-0.1046495
51.4976029,-0.0812871
51.5115391,-0.0815711
51.5115866,-0.0816824
51.513508,-0.131557
51.5147054,-0.0810101
51.512062,-0.129839
51.512183,-0.129645
51.512012,-0.129802
51.511955,-0.129759
51.512025,-0.134796
51.5133638,-0.1364176
51.5137643,-0.1354633
51.512997,-0.133788
51.5129589,-0.1334565
51.5102085,-0.1315743
51.510284,-0.132427
51.509558,-0.131766
51.509496,-0.131888
51.509438,-0.131987
51.509384,-0.132104
51.509772,-0.130617
51.49223,-0.093391
51.5006284,-0.1078033
51.5001,-0.107491
51.5036587,-0.0817572
51.5037455,-0.0810443
51.5039552,-0.0815327
51.4989436,-0.0899327
51.5077334,-0.1304492
51.507251,-0.132266
51.5063351,-0.1320711
51.50601,-0.1359241
51.505921,-0.13621
51.5062659,-0.1373939
51.5063001,-0.138142
51.505927,-0.1382597
51.5059535,-0.1378878
51.505838,-0.138177
51.5058377,-0.1378493
51.5057599,-0.1377593
51.5056673,-0.138046
51.506199,-0.138693
51.505571,-0.139734
51.506387,-0.139377
51.506366,-0.139123
51.5068419,-0.1398312
51.506954,-0.139573
51.507061,-0.139691
51.507662,-0.139151
51.5078479,-0.138501
51.5084503,-0.1369125
51.508252,-0.136444
51.508528,-0.13652
51.508048,-0.136253
51.508576,-0.136429
51.508171,-0.136383
51.5088286,-0.1358278
51.508638,-0.135109
51.509141,-0.134776
51.509065,-0.133947
51.509002,-0.1338829
51.509269,-0.133657
51.4963009,-0.0827908
51.4963541,-0.0827359
51.4868535,-0.1426944
51.494997,-0.084128
51.495478,-0.083377
51.495661,-0.083087
51.496847,-0.081049
51.504169,-0.105598
51.5125525,-0.1205036
51.4955328,-0.1323881
51.500832,-0.108625
51.5042,-0.106644
51.487374,-0.10146
51.48831,-0.109984
51.488821,-0.111077
51.4887801,-0.1106623
51.487351,-0.107454
51.487853,-0.106515
51.487756,-0.106569
51.48681,-0.102074
51.4883938,-0.0989103
51.488861,-0.098159
51.489048,-0.097703
51.5118567,-0.1222786
51.4962039,-0.082883
51.507464,-0.109479
51.507423,-0.109498
51.50634,-0.145489
51.506698,-0.145675
51.5069435,-0.1460734
51.5158617,-0.1406815
51.5165452,-0.141279
51.5161744,-0.1407385
51.5156856,-0.140565
51.5170079,-0.1415043
51.5168767,-0.1396433
51.5091598,-0.1271314
51.5103183,-0.1268621
51.5112792,-0.1281202
51.510869,-0.127728
51.5108826,-0.1274426
51.510859,-0.128093
51.511192,-0.127852
51.511733,-0.128538
51.515293,-0.135598
51.515652,-0.135771
51.5157345,-0.1356594
51.515325,-0.135621
51.5153677,-0.1356561
51.5121301,-0.0851628
51.5127008,-0.0848973
51.5124628,-0.0832116
51.5126965,-0.0834306
51.5127691,-0.0834132
51.5135167,-0.0832261
51.5125899,-0.1332553
51.5137968,-0.1299214
51.5137668,-0.1300018
51.5134129,-0.1300394
51.5138235,-0.1298355
51.5107,-0.128257
51.486817,-0.095226
51.496716,-0.1444785
51.509045,-0.136894
51.509204,-0.136433
51.509482,-0.135469
51.509508,-0.135008
51.509548,-0.134945
51.507968,-0.131124
51.491751,-0.093005
51.4929251,-0.100133
51.5171134,-0.1316867
51.5168497,-0.1319227
51.5167529,-0.1323304
51.5165793,-0.1326737
51.5165559,-0.1330278
51.5034352,-0.1204719
51.5129934,-0.1374195
51.5130398,-0.1375061
51.512785,-0.1367616
51.5127464,-0.1364311
51.5128256,-0.1365874
51.5132524,-0.1367241
51.5141825,-0.1369276
51.5136547,-0.1365251
