PubName,Longitude,Latitude
"The Adelaide",-0.334486,51.4236881
"Ferryboat Inn",-0.9403522,53.8759223
"White Swan",-1.0456309,53.8897606
"Thatched House Tavern",-2.0077318,52.6165982
"The Old Chequers",-2.1180237,52.2066716
"Speed the Plough",-2.1384708,52.21985
"The Bridge",-2.1387412,52.2209056
"The Anchor",-2.0891039,50.8150922
"Shakespeare Inn",-1.3522051,52.8690599
"Royal Oak",-1.5632971,52.09937
"The Peacock",-1.5053141,52.0955296
"Rutland Arms",-1.5118319,53.2970336
"The Rising Sun",-1.4469728,52.6568262
"Ye Olde Nag's Head Hotel",-1.7754817,53.3430352
"The Globe Inn",-1.4941727,52.6806898
"The Nelson Inn",-2.3967601,52.1513057
"The Lower Buck",-2.4154234,53.8895907
"Waddington Arms",-2.4141193,53.8905609
"Higher Buck",-2.4149213,53.8911442
"Tithe Bar",-1.4340615,54.3409995
"Royal Oak",-0.5571927,52.0397157
"The Green Man",-0.5574958,52.0388644
"Sportsman's Bar",-1.435272,54.338736
"Bavarian Beerhouse",-0.0774784,51.511385
"The Olde Tollhouse",-6.6352029,53.0373344
"The Hereford Arms",-0.1813011,51.4928093
"Tickle Toby",-1.4340802,54.3386703
"Burlington Bertie",-3.202816,55.942204
"The Lord Nelson",-2.4416529,53.7984337
"The White Horse",-0.0225398,51.8489142
"Boslowick Inn",-5.0928749,50.1457157
"Vaults",-1.7353908,52.3889051
"The Grapes",-2.9745998,53.4003702
"Ye Cracke",-2.9718801,53.4004374
"Fly in the Loaf",-2.9722211,53.4019226
"Bumper",-2.9720173,53.4015836
"The Flute",-2.9712877,53.4017883
"The Golden Lion",-0.1373939,51.5062659
"Davy's",-0.1382597,51.505927
"The Red Lion",-0.136444,51.508252
"Lincolnshire Poacher",-0.5028159,53.245025
"Fox & Hounds",-0.4416159,53.2510008
"Three Crowns",-0.135109,51.508638
"The Cheadle Hulme",-2.1875292,53.3754604
"The Kings Hall",-2.1896036,53.3774574
"The Inn on the Bridge",-2.0149988,53.7415662
"Pride of The Peaks",-2.0017694,53.3656446
"Royal Oak",-2.0016186,53.3662632
"The Beehive",-2.0031475,53.3621991
"The Gandon Inn",-7.1796646,53.0921445
"The Robert Gillow",-2.8034669,54.0487517
"Merchants",-2.803873,54.0488141
"Paddy Blues",-6.2965409,52.6763109
"Queens Head",-2.0058452,52.5611088
"Cock Horse",-1.3275561,52.0488125
"The Albert Inn",-1.3254842,53.2658942
"The Hawk",0.5639637,51.6237997
"The Barge",0.570916,51.6231336
"Cobdens",-2.161142,53.408304
"The Peters Square Tavern",-2.159377,53.409206
"The Railway",-2.151884,53.414593
"Queens",-2.1531165,53.4141459
"The Tiviot",-2.1587768,53.4129536
"The George",-2.16354,53.410146
"The Pineapple Inn",-2.1646902,53.4098372
"Tong Conservative Club",-1.7059059,53.766331
"The Holmewood Bound",-1.7096653,53.7707935
"Holme Social Club",-1.7105042,53.7777479
"The Tempest",-1.7062819,53.774762
"The Midland",-2.1663773,53.411719
"The Railway",-2.167435,53.4132
"The Cutty Sark",-5.0644096,50.1510186
"The Grapes Inn",-5.0685467,50.1550004
"Jacob's Ladder",-5.0708547,50.1548423
"The Bull",0.4846319,51.2525029
"George and Dragon",-2.5190258,53.4961104
"The Courts",-2.5145466,53.4976121
"The Spotted Cow",-2.0057182,52.6185727
"The Carousel",-2.003756,52.6180221
"The Wheatsheaf",-1.9997751,52.613289
"The George",-2.004641,52.6159586
"The Queens Head",-1.9997612,52.6140665
"Tavisman",-1.8841335,52.4151389
"The Cavalier",-2.2213717,52.2048508
"River Bar",-6.2584276,53.3468848
"Bostons",-10.2916886,51.9255647
"Ladies' View Pub",-9.5930387,51.9672813
"The Red Lion",-0.8009691,52.4228328
"Blacksmiths Arms",-1.6665526,53.6350703
"Kaye Arms",-1.6542864,53.637208
"Oak Tree",-2.998817,53.0403841
"Old Black Horse",-3.0257195,53.0320006
"The Chequers",0.047707,51.38961
"The Guide Inn",-1.9013997,53.8436096
"The George",-1.8987143,53.8281165
"The North Star",-0.178186,51.545932
"The Junction",-1.3530652,53.6743169
"The Crown",-1.9737134,52.3514607
"Spinners Arms",-2.535091,53.498242
"Mapplewells Inn",-1.2808348,53.1213372
"The Peacock",-1.3032246,53.1287016
"Royal Exchange Inn",-3.8095675,51.654293
"The Duck",-0.1690263,51.4606421
"Gloster Arms",-2.3159422,52.1283559
"The Cardan",-6.044658,54.51339
"The Waggoner",-0.1336651,51.6339926
"The Sun",-0.1287299,51.6326474
"Five Bells",-0.2864574,52.0347351
"Black Bull",-1.5900505,53.6276947
"Unicorn",-8.6538143,52.6380453
"Hi-Way",-8.6537357,52.6369575
"The Red Lion",-1.0211606,52.3076043
"Kentish Quarryman",0.4537994,51.2976257
"The Angel",-0.193591,51.3753757
"The Richard John Blackler",-2.979789,53.4061212
"The Burrell Arms",-0.1038595,51.0059654
"The Dolphin",-1.27062,50.9142541
"Red White & Blue",-2.08657,52.6443987
"Star",-0.1067165,50.999274
"Dolphin",-0.1119548,50.9996571
"The Garden House",1.5076892,52.5216127
"Tudor Rose",-0.1195808,51.306441
"The Northgate",-1.1841664,54.6970356
"The Farmers",-3.1631501,54.6030295
"Butler Arms",-10.1720973,51.8278849
"The Clipper Way",-5.0887517,50.1470857
"Colomendy Arms",-3.1910621,53.1568052
"The Hand",-3.1885837,53.1714449
"The Swan Inn",-3.1687354,53.1556729
"The Spitfire",0.4003989,51.2727961
"Holden's Lamp Tavern",-1.9990413,52.6115204
"New Inn",-1.9908069,52.613211
"The Kings Head",-1.98898,52.6145106
"Greenrock Tavern",-1.9877575,52.6177469
"Barley Mow",-1.9835708,52.6198171
"Coopers Carvery, Hankham",0.2857736,50.8219829
"The Swordfish Inn",-5.5494638,50.1060321
"The Ship Inn",-5.5391795,50.083332
"Wheatsheaf",0.426109,51.7314142
"Rose & Crown",0.425958,51.7311424
"Lamorna Wink",-5.5690629,50.0658069
"Galloping Green",-6.1888054,53.280357
"Martin's",-6.2879583,53.3904627
"Jolly Farmer",-0.7453251,51.558207
"Ravensworth Arms",-1.6099721,54.9133921
"The Fox",-0.6527111,50.7891678
"The Thatched House",-0.6530048,50.7901651
"The George Inn",-0.6522038,50.7912488
"New Inn",-3.0810105,53.1338515
"Staffordshire Knott",-1.8357133,53.1467857
"Ye Olde Butchers Arms",-1.8804187,53.1507253
"The Druid Inn",-3.2152969,53.1352804
"Rising Sun",-0.0183026,51.4655611
"The Nelson Inn",-1.9721587,51.7213524
"The Crown",-3.1989376,53.0571782
"The Sun Inn",-3.1911248,53.1120563
"The Plough and Harrow",-2.1164111,52.1358481
"The Nightingale",-2.134488,52.1778554
"The Rose and Crown",-2.2948359,52.2894257
"The Poacher's Pocket",-1.0032079,51.7975992
"George & Dragon",-0.5449139,53.2211595
"Millers Arms",-0.5449525,53.220641
"Golden Cross",-0.5450921,53.2184682
"The Foresters Arms",-2.124517,51.3770024
"Coach & Horses",-0.015128,51.4554844
"Shiraz",-3.525261,50.461495
"The Dolphin Tavern",-5.5309671,50.1159981
"The Nutley Hall",-0.2109106,51.2392581
"The White Hart",-2.0412381,53.535888
"The Archers",-0.0703502,51.5172224
"The Beehive",-0.1781437,51.4598646
"Black Swan",-1.5512788,51.1986501
"Chequers Inn",-1.2735284,53.9433527
"The Berkley Arms",-2.1210447,52.159134
"The Nag's Head",-1.16535,53.9281953
"Murphys Bar",-6.3888349,54.1223877
"John Doyle",-6.4101805,54.1805658
"Sun Inn",-1.2364349,53.9540202
"Essington Working Mens Club",-2.0594898,52.6246789
"The Minerva",-2.0602757,52.6261036
"Smithie's Ale House",-3.1977538,55.9620429
"Queen Victoria",0.5017787,52.8803252
"Llangewydd Arms",-3.6016609,51.5014032
"The Anchor",-0.0108252,51.4656702
"The Red Lion",-2.0153505,55.5459228
"The Angel Inn",-2.015651,55.5463416
"The Anchor",-2.0146639,55.5450426
"Earl of Cornwall",-0.623421,51.511833
"The Talbot",-2.1580665,53.135523
"The New Inn",-2.4768761,50.8087292
"The Giant Inn",-2.4759669,50.8088614
"Royal Oak",-2.4754665,50.8091535
"Robert Reade",-6.2528682,53.3503835
"The Pig and Whistle",-2.12774,51.3816205
"Rising Sun",-2.5759302,51.7496114
"Kings Head Inn",-0.4771831,52.6526638
"Tibbie Shiels",-3.203146,55.472747
"Nell Of Old Drury",-0.1205036,51.5125525
"Musketeer",-1.5532039,55.0255839
"The Noah's Ark",-2.0834952,52.6121921
"The Kenley Hotel",-0.1008384,51.3257747
"The Trumpet",-2.080424,52.5638635
"The Spread Eagle(closed)",-2.0741018,52.5665807
"Market Tavern",-2.0775554,52.5653416
"Horse And Jockey",-2.0760708,52.5656004
"The Washington Inn",-8.4781725,51.8978263
"The Vine",-2.2266342,52.2132872
"The Northwick Arms",-2.2287346,52.2128424
"The Star Inn",-5.5361947,50.1187551
"Branston Home Guard Club",-0.4729221,53.19358
"Waggon & Horses",-0.4734017,53.1935677
"Friars Oak",-0.147271,50.9328491
"Cramond Tavern",-4.1589773,55.8542678
"Fox & Hounds",-0.3121981,51.3955357
"The Blacksmiths Arms",-1.8913871,52.9726164
"The Swimmer At The Grafton Arms",-0.1195389,51.5594685
"The Star Of Bethnal Green",-0.0620882,51.5268674
"Thistle Tavern",-4.1271747,50.3673979
"The Greyhound Inn",-2.7577867,50.7333251
"The Badger Inn",-5.4395497,50.1835968
"The Red Lion",-2.1586671,52.2545294
"The Castle",-2.151376,52.2631722
"The Hadley Bowling Green Inn",-2.203587,52.2572095
"Ship Inn",-4.8339884,50.5192678
"West End Pub",-4.104437,55.7989246
"The Oak Bar",-4.2001555,55.8488189
"Wheatsheaf",0.5313037,51.2572045
"Trefusis Arms",-5.2220274,50.2273533
"Bridge Inn",-0.6282944,54.4697378
"Wellington Inn",-0.6158274,54.4854486
"Rosie O'Grady's",-0.6165012,54.4851497
"Abbey Inn",-1.0505267,54.5386552
"Stakesby Arms",-0.6274071,54.485092
"Whitby Rugby Club",-0.6324249,54.4878257
"The Plough Inn",-0.6663878,54.4492685
"Whitby Conservative Club",-0.6227717,54.4865523
"The Station Inn",-0.6150576,54.4853021
"The White Hart",-0.2717429,50.9320694
"Arthulie Inns",-4.3975359,55.7989953
"The Flying Horse",-4.3865782,55.8018816
"The Kelburn",-4.3980131,55.7993164
"The Brigg Inn",-4.398208,55.8032416
"Pensylvania",-3.8070989,51.6557335
"JC's",-3.9810455,51.6095428
"Henchy's",-8.4579913,51.9047052
"The Lumley",-1.1857561,53.4214168
"Cambrian Arms",-3.8078035,51.6553431
"Bolands",-6.9109973,53.1568047
"Boyles",-6.9108256,53.156779
"Hartes",-6.9110295,53.1572647
"Top Nolans",-6.9106701,53.1574352
"McCormacks",-6.9112923,53.1568787
"Mahons",-6.9114372,53.1569109
"Five Jockeys",-6.9114425,53.1570653
"An Gobán Saor",-6.9119092,53.1571875
"Cross Keys Inn",-1.5778254,51.2835277
"Bramleys",1.0806032,51.2802262
"McGowan's",-6.2739217,53.356645
"The Brook",-6.110625,53.4947692
"Keeling's",-6.1484923,53.4877247
"The Mile House",-1.3360697,54.581278
"The Kings Arms",-5.4727046,50.1236426
"The White Hart",-5.492568,50.1449187
"Spitfire",-1.2971624,54.533405
"The Goshawk",-2.7330503,53.2311506
"Underground",-4.1331926,50.3808532
"Mannamead",-4.1335681,50.3823788
"Carpa Diem",-4.1352847,50.3777607
"Boomerangs",-4.1330639,50.3804153
"Mutley Crown",-4.1331497,50.3806548
"Dog & Duck",-4.1331604,50.3807711
"Roundabout",-4.1380099,50.3734363
"Cuba",-4.1367331,50.3752085
"Firefly",-4.1367331,50.375058
"Three Crowns",-4.1358637,50.3683118
"Whitby Golf Club",-0.6478996,54.4944168
"Unicorn Inn",-0.0296978,52.9827781
"The Red House",0.550694,51.2110567
"The Cricketers",1.2871083,51.1398353
"Coach & Horses",-1.9978687,52.537909
"Corstorphine Inn",-3.2831106,55.9405368
"Queens Head",-1.4605836,52.9688932
"Ferry Boat Inn",1.3893627,51.9876783
"The Glendenning Arms",-1.6389371,54.8053372
"Fisher's Tryst",-3.2007984,55.8492587
"The Travellers Rest",-1.6418527,54.8056411
"The White Tun",-1.6342072,54.8078948
"Mill Inn",-0.0080285,52.9882576
"The Southfields",-2.426196,53.5603447
"Brewmaster",-0.1281202,51.5112792
"Round Table",-0.128093,51.510859
"Dive Bar",-0.0834306,51.5126965
"Lamb Tavern",-0.0834132,51.5127691
"The Bowling Green",-2.494376,53.4948883
"The Dog Inn",-2.311252,53.258635
"The George Inn",0.4746025,50.9842958
"The Wheatsheaf Inn (closed)",-1.1622015,53.7706836
"The White Lion",-0.114717,52.4399896
"Glamorgan Arms",-4.0140074,51.7002372
"St Anne's Castle",0.5056768,51.826364
"Bellman's Bar",-3.2243725,55.8309618
"The Roadhouse",-3.2239272,55.8322557
"Conservative cub",-0.6534163,52.3385697
"Gladstone Club",-0.6560235,52.3368292
"Prince of Wales",-0.6555728,52.3382157
"Dolben Arms",-0.6459314,52.3379304
"Bell Inn",-0.6604568,52.3368333
"The Black Horse",0.4701658,51.7288721
"The Driftwood Spars",-5.202473,50.3182225
"The Hand Hotel",-3.0565388,52.9323791
"Stanton House Inn",-3.0569434,52.9342832
"The White Hart",-0.7786534,52.1323174
"The Goose",-0.0309202,51.406637
"The Rock Inn",-4.1943521,51.1379842
"The Manor",-4.2200798,51.1311308
"The Wheatsheaf",-0.0209337,51.3770503
"The Goat",-0.0308558,51.3697886
"The Wynyard",-1.3088232,54.6115761
"Fortescue Arms",-3.7300366,50.3232677
"Cottage Tavern",-1.556847,52.216726
"Morar Hotel",-5.8232236,56.9691572
"Arisaig Hotel",-5.8479644,56.9106587
"Scalby Manor",-0.4249824,54.303841
"The Ivanhoe",-0.420133,54.3004792
"The Wookey Hole Inn",-2.6712442,51.2252065
"The Old Forge",-5.682748,57.0374117
"The Smiths arms",-1.2922573,54.5949291
"The Crown",-0.3608767,51.9920641
"Tandle Hill Tavern",-2.1543502,53.5784155
"The Bush",0.4825521,51.3039675
"The Wellington",-1.299403,54.6248865
"The Ship Inn",-1.298652,54.6248989
"Park Tavern",-2.171519,52.4928658
"The Cat",-2.2582354,52.4790929
"The Falcon",-2.3500983,51.6376709
"Swan Hotel",-2.3538552,51.6371332
"The Full Moon",-2.3444203,51.6373796
"The Railway",-0.1119518,52.453868
"The Hastings Arms",-1.5349028,55.0756417
"Robin Hood Inn",-2.8748499,54.9797282
"The Bay Horse",-1.6126484,54.6297636
"The Borough",-3.8080438,51.6571312
"The Jolly Farmer",-0.8657339,51.4456317
"Griffin's Head",-1.1824302,53.0540499
"Golden Lion",-1.4457268,54.3339837
"White Horse",-1.5485368,54.553997
"The Old Mitre",-2.0457877,52.6285585
"The Bell",1.5576568,52.2550798
"The Gladstone",-3.9064234,53.2763955
"Y Dwygyfylchi",-3.8846893,53.2714187
"Pipers Inn",-2.7984612,51.1231984
"Ashcott Inn",-2.8089755,51.12806
"The Dun Cow",-0.0779953,51.4890989
"London Bridge PH",-2.5789147,53.3672256
"Burton Bridge Inn",-1.6252426,52.8067095
"The Grace",-2.8991972,53.2729206
"J D Weatherspoons",-2.89968,53.279368
"The Prince Albert",1.3091807,51.1274937
"Red Lion",-2.3055325,53.4989755
"The Crown Inn",-2.8647815,51.1545199
"Gardeners Arms",-3.1304906,55.904622
"Mechanic Arms",-3.1322475,55.9051994
"The Cat",-2.8893606,53.2739777
"Stanney Oaks",-2.8836105,53.2601026
"Old Hall Farm",-2.8810316,53.2611953
"Wellington",-2.307276,53.499847
"The Bunk Inn",-1.2934455,51.4466287
"Stronlossit Inn",-4.8370123,56.8896993
"Sea Trout Inn",-3.7004985,50.4637857
"The Pepperpot",-0.068469,51.509965
"The Boat Inn",-0.1329358,52.5541575
"Draft House Seething",-0.079363,51.510033
"Oddfellows",-1.247947,53.1320944
"Speed The Plough",-1.2447841,53.1320855
"The Blue Bell",-1.2490873,53.1324335
"The Dog & Crook",-1.4704547,51.0154541
"Brown Cow",-2.392683,53.8692604
"Rose and Crown",-2.3920263,53.871959
"Swan and Royal",-2.391683,53.872095
"The Five Elms",-0.8196167,51.8555778
"Hanged Mans",-6.8641659,53.2037808
"Church House Inn",-3.7215324,50.4146762
"The Half Moon Inn",-2.607567,50.9764847
"The Rake",-2.8845058,53.2581198
"Clarke's",-6.2733062,53.3588764
"The Industry",-1.432252,53.2409475
"The Court",-0.1368789,51.5229848
"Old Victoria British Queen",-2.4303439,53.5903245
"Porterhouse Central",-6.258873,53.3429944
"Glyn Valley Country Inn",-3.1890387,52.9314919
"The Oak",-3.1877137,52.9327433
"The Lamb",-0.7769833,52.1301755
"Spylaw Tavern",-3.2582348,55.9076779
"The Farmhouse Inn",-6.1560472,53.2862266
"The Golden Lion",-4.8316589,50.5923421
"Ysgethin Inn",-4.0900517,52.7753023
"West Arms Hotel",-3.2539482,52.8865244
"The Hand Hotel",-3.2542437,52.8861688
"The Muskeeter",-2.2693554,52.3728313
"The Globe",-1.0537009,54.5385596
"The Weary Traveller",-2.2624567,52.3846564
"The Grand Turk",-2.2625602,52.3848005
"The Unity Bar",-2.2542945,52.3858852
"Hare and Hounds",-1.4958527,53.2728839
"White Lion",-3.086801,53.168104
"Squirrels Bar",-0.6659279,51.4486483
"The Cinnamon Tree",-0.7093017,51.4446643
"Royal Oak",-1.5260814,53.2841241
"The King Billy",-2.2596083,52.3887221
"Millmount House",-6.2551793,53.3689413
"The Waggon & Horses",-0.4984943,51.3717235
"Dog & Truck",-0.066921,51.512689
"The St Kew Inn",-4.7940857,50.5582657
"Talbot Arms",-1.4932825,53.3057573
"The Victoria",-1.4778866,53.3030518
"Bridge Inn",-1.4712247,53.302525
"The Beer Barrel",-1.4648617,52.9089763
"Fleur De Lys",-1.4433833,53.2916004
"Travellers Rest",-1.4281591,53.2586052
"The Poacher",-2.5045391,53.4280852
"The Swan",-3.1406506,52.9350543
"Park Inn",-2.2597168,52.3747789
"The Castle Inn",-2.2518546,52.3836686
"The Red Lion",0.6429214,51.1151657
"Village Inn",-0.312416,51.526442
"The Carter's rest",-2.5543344,55.4770788
"The Windjammer",0.6007798,51.5131976
"Star & Garter",-0.1365251,51.5136547
"The Crown",-3.925672,51.6629921
"The Champion Brewers",-3.9250606,51.6617643
"Lanndore Social Club",-3.9364035,51.637052
"The Land Oak",-2.2331829,52.3922733
"The Yew Tree",-2.2369999,52.3979052
"The Old Waggon and Horses",-2.3025217,52.3799512
"The Rising Sun",-2.2989015,52.3808388
"The Railway Inn",-2.2362134,52.3878392
"The Chester Tavern",-2.2337711,52.3877286
"The Cavalier",-2.2205781,52.3886758
"The Georgian",-0.7088558,51.0890029
"St Machar Bar",-2.1024309,57.1665624
"The Oaksheaf (closed)",-0.1389104,52.5605852
"The Lobster Smack",0.5528872,51.5111495
"The Hero of Aliwal",-0.1322902,52.554522
"The Letter B",-0.1326094,52.5552852
"The Railway",-0.120195,52.5500942
"The Ram",-0.1284252,52.560735
"Straw Bear",-0.113258,52.562573
"Rock Inn",-3.7031607,51.479816
"The Royal Oak",-3.7026135,51.480845
"The Seahorse",-3.7025813,51.4818606
"Bee Hive",-7.6279341,53.196457
"Ye Olde Talbot",-2.2191352,52.1890469
"The Roundhead",-2.2591908,52.4012399
"Newtown Bar",-3.6106132,56.0085065
"The Boora Inn",-7.7307777,53.2328318
"Secret Arcade",-3.1888599,55.950471
"The Nelson",-2.0304744,52.553463
"The Roost",-2.0268462,52.5559682
"London Stone",-0.089838,51.511572
"Corn Exchange",-2.2476985,52.3850523
"The Railway",-1.2393748,53.3371568
"Lamb and Lark",-2.6544065,50.9948756
"Marston Inn",-2.583918,50.9962936
"White Post",-2.5676316,50.9835027
"Leather Bottle",-0.9498516,51.3122451
"Rose and Crown",-2.5848289,50.9638673
"Old Wirral Hundred",-2.9296789,53.261531
"The Bull",-2.9363694,53.2756904
"The Seahorse",-2.9277004,53.2625751
"Needle & Awl",-0.6156985,52.3000797
"Mare and Foal",-3.72634,50.7783788
"The Queens Head",-0.1270772,51.2390944
"The Monico",0.595889,51.5126041
"The Haystack",0.5924223,51.5206128
"The Oysterfleet",0.5921863,51.5231629
"The Whyte Harte Hotel",-0.1000686,51.2404493
"The Thatch",-7.6106848,53.2742258
"The Red Lion",-2.3092688,52.3765179
"The Eagle Vaults",-2.2190903,52.19071
"Swan with Two Nicks",-2.2182526,52.1922448
"The Pheasant",-2.2183411,52.1921157
"Half Moon",-0.6857616,53.3513048
"Plough",-0.664731,53.3123687
"Red Lion",-0.6655935,53.3125245
"White Lion",-3.4248026,51.489224
"Auld Toll Tavern",-3.7448942,56.0182267
"Royal Oak",-2.3865824,53.8746265
"Buck Inn",-2.3888768,53.8721627
"The Dog",-2.3890645,53.8723809
"Royal British legion",-2.3933078,53.8673012
"Keystreet",-2.3910065,53.8712186
"Great Lyde",-2.6104669,50.9560841
"The Tor Inn",-3.9572193,50.7248864
"Rhiw Goch",-3.9031107,52.8680078
"The Sportsmans",-2.9088747,53.2748272
"Bushel and Strike",0.4920573,52.9060668
"Enroute Bistro",-7.8347098,53.1523502
"The Angel",-1.5467919,52.5783786
"Winsdor Hotel",-3.3901639,51.5235043
"Brunel Arms",-3.3910866,51.5239582
"Miskin Arms",-3.375798,51.5186176
"Pontyclun Athletic Club",-3.3909934,51.5217752
"Pontyclun Rugby Club",-3.3895845,51.5232105
"Ivor Arms",-3.3985002,51.5182971
"George and Devonshire",-0.251996,51.486519
"The Old Snare and Gin Trap",-3.7703941,50.9994171
"The Goat Major",-3.1806131,51.4811223
"Toby's Pub & Carvery",-3.4792211,50.7178354
"The Anglesey Arms",-0.7114356,50.8652183
"The George Inn",-0.6668946,50.8770387
"Ye Olde Mailcoach",-3.8295756,53.2812416
"The Bridge",-3.8271775,53.2806114
"The Blue Bell",-3.827686,53.2813544
"George and Dragon",-3.827564,53.2812944
"Witton Gilbert Working Mens Club",-1.6342782,54.8098507
"Miners Arms",-4.0220464,50.3985913
"The Chequers Inn",0.4718931,51.1139069
"Star and Eagle",0.4606493,51.1134489
"The Vine",0.4592073,51.113225
"Square and Compasses",0.5338002,51.8157101
"Blacksmith's Arms",-1.4338834,52.3656574
"Nevill",-3.8268507,53.3210762
"The King's Arms",-3.8252762,53.3226341
"The Jolly Sailor",1.7384532,52.4563479
"The Elizabethan",-1.0579405,52.4167302
"Farriers Arms",0.9258353,51.1148321
"The Robin Hood",-1.6254092,54.8167916
"The Mill Inn",-3.7936733,51.0137519
"The Albert",0.6379077,51.8056277
"Shoulder of Mutton",-1.7467195,53.851879
"The Hawk Bar (Closed)",-0.1035148,52.4493904
"The Barley Sheaf",-4.8083426,50.2466251
"Fox & Hounds",-2.393539,53.4570499
"Castlepollard Hotel",-7.2987234,53.6794766
"The Albion",-2.4347536,53.5772699
"The Royal Oak",-0.7581339,52.9949805
"The Griffin",-2.4292985,53.5761044
"Carters",-3.2134182,55.9460174
"Haymarket",-3.2161852,55.9463344
"The Bell at Ladbroke",-1.3890972,52.224831
"The York",-2.4281565,53.5747373
"Ye Olde Man & Scythe",-2.4261394,53.5795277
"Jack and Jenny Pub",0.6274465,51.7908297
"Dow's",-4.2524652,55.8622393
"Royal Oak",-0.4726446,53.2240504
"Bards",-0.324138,53.2109728
"Nags Head",-0.3245115,53.2109294
"The Globe Hotel (closed down)",-2.1011435,53.4712997
"Old Pack Horse",-2.1148994,53.4675426
"The Sun Inn",-2.1139629,53.4674522
"The Sportsman",-2.2561179,52.3868059
"Three Tuns",-1.471937,54.5467854
"Fox and Hounds",0.6240382,51.6950588
"Curzon Arms",-1.2182682,52.7219707
"Devonshire Arms",-1.3942624,53.2958619
"Three Horse Shoes",-0.1039418,52.4492176
"The Jolly Sailor",-0.1073289,52.4500398
"The Angel",-0.1058076,52.4485709
"Nags Head",-2.5198507,51.7593186
"Toll Bridge Tavern",-7.3136685,52.3317346
"Juniperlea Inn",-2.8883862,55.8323647
"Ebberly Arms",-4.0359189,50.9553487
"The Old Vine",-1.3155162,51.061907
"The Eclipse Inn",-1.3148946,51.0621226
"The Hungry Fox Inn",-1.1940232,53.7230086
"The Museum Inn",-2.0601122,50.9354144
"The George Inn",-0.0761599,52.4742464
"Seaton Delaval Social Club",-1.5258324,55.071099
"Scholars",-8.5698181,52.6730247
"The Crown Bar",-3.9680786,55.8230186
"Holytown Inn",-3.9770005,55.8215077
"Brambles Farm",-1.1988664,54.568563
"Railway Tavern",0.3571736,51.3855603
"George Inn",0.3600914,51.3693218
"Kings Arms",0.3541583,51.3616821
"The Cricketers Inn",0.354094,51.3618998
"Vigo Inn",0.3388805,51.3249227
"Railway Tavern",0.3001218,51.3986907
"Ye Olde Fat Ox Inn",-1.5051531,55.0634719
"Milbourne Arms",-1.5045268,55.063917
"The Armoury",-2.6355084,50.942934
"The Mermaid",-2.6334484,50.9416089
"The Shoe Inn",-1.6076229,50.9733439
"The Red Rover",-1.5915511,50.9711009
"Young Vanish",-1.2847734,53.1898207
"The Stanton",-1.2548346,53.1821863
"The Old Nags Head",-2.4125062,53.4518624
"The Barge Inn",-6.8167057,53.2704266
"The Glen of Aherlow",-6.3106657,53.340711
"Bridge End Inn",-2.9814772,54.8293767
"The Royal Scot",-2.9639029,54.8827058
"Skinner's Brewery",-5.047027,50.2575143
"The Britannia",-0.8612702,52.2280143
"White Swan",-1.2446238,53.1729412
"The Local Inn",-1.2293245,53.1469542
"The Noel At Whitwell",-0.6331564,52.6692773
"Shuttle & Loom",-1.5239076,54.5446
"The Mount Ambrose Inn",-5.2118253,50.2463425
"The Rambling Miner",-5.1588436,50.2565174
"Kings Head",-5.1562906,50.2569723
"Ahern's Bar",-8.460997,52.6983092
"The Ship Hotel",-2.4270804,53.4393258
"The Bull Inn",-2.6827828,51.0017328
"The Lighthouse Pub",-6.3527309,52.1984157
"Rawcliffe Bridge Hotel",-0.9487791,53.6841237
"Creykes Arms",-0.9640132,53.6990843
"The Gleaners",-1.0754147,53.0355754
"Admiral Rodney",-1.0869546,53.0372954
"The Longbow",-1.1219338,53.0128023
"The White Lion",-1.0829356,53.0370077
"The Cherry Tree",-1.0898879,53.0392268
"Lil Doyles",-6.1124227,52.9168203
"Ship Inn",-1.5367479,50.7591244
"Hatton Mill",-1.9166796,57.4252752
"Flixton Ex Servicemens Association",-2.3829845,53.4472262
"The George Hotel",-0.4398061,53.6832313
"The Red Lion",-0.4422717,53.6852957
"The Coach & Horses",-0.4434089,53.6857659
"The White Swan",-0.4435774,53.6882975
"The Mill",-0.4385627,53.6823387
"The Wheat Sheaf",-0.4403469,53.6830258
"Red Lion",-1.3129272,51.6451849
"The Bent Brook",-2.3716393,53.4586626
"The Anchor",-1.253379,52.8244258
"The Plough",-1.2336889,52.8025275
"Pen Mill Hotel",-2.6161365,50.9450794
"The Blue Horse Inn",-0.66838,52.8213747
"The Royal Oak",-0.7671493,51.8721001
"The Eagle",-1.3602541,54.5189246
"Number 1 Refreshment Room",-0.0302195,53.5626501
"Number 2 Refreshment Room",-0.0290511,53.562027
"The Boot & Shoe Inn",-1.0610813,53.694849
"The Kings Head",-1.0628763,53.6677899
"The Gate",-1.519783,53.1378806
"The Hubb (closed)",-1.1569597,52.9801215
"Victoria Inn",-0.903118,50.9169366
"The Bench",-0.6076587,51.2354056
"The Nottingham Castle",-1.3210848,52.9577244
"Unicorn",-2.3681694,53.4770432
"The Village Inn",-2.3833075,53.4422524
"The Church Inn",-2.3822081,53.4421901
"The Steamhouse",-2.3535312,53.4481925
"The Tim Bobbin",-2.3572226,53.4481833
"The George & Pilgrim",-2.7175498,51.147601
"Benedicts",-2.7141223,51.1480907
"The Globe",-2.7171601,51.1443771
"Plough",-1.1518384,53.2071198
"Gate Inn",-1.1568807,53.2027028
"The Market",-1.1546705,53.203551
